event_id,user_id,event_name,event_date,channel,user_type
8395,3479,purchase,2024-01-25,referral,mobile
8007,3318,signup,2024-02-23,email,mobile
774,304,signup,2024-02-10,referral,desktop
2357,972,activation,2024-02-16,paid_search,desktop
5759,2397,signup,2024-02-22,email,desktop
1021,406,signup,2024-02-11,organic,mobile
7464,3097,activation,2024-03-06,organic,mobile
5948,2468,purchase,2024-01-20,email,desktop
291,118,signup,2024-03-11,organic,mobile
3916,1621,purchase,2024-03-02,email,mobile
3278,1356,signup,2024-04-13,organic,mobile
8574,3556,signup,2024-03-16,paid_search,desktop
8018,3323,signup,2024-02-01,paid_search,mobile
3923,1624,purchase,2024-02-05,email,mobile
166,74,signup,2024-04-06,paid_search,mobile
8319,3449,purchase,2024-04-29,social,desktop
422,169,purchase,2024-04-07,referral,mobile
2298,942,purchase,2024-04-10,social,desktop
4396,1832,signup,2024-04-21,organic,mobile
8514,3530,activation,2024-03-25,paid_search,mobile
2667,1099,signup,2024-04-12,email,desktop
4418,1845,signup,2024-04-13,paid_search,mobile
4859,2016,signup,2024-01-02,email,desktop
1020,405,activation,2024-02-05,social,mobile
4169,1735,activation,2024-04-05,referral,desktop
1880,768,signup,2024-02-06,referral,mobile
4998,2070,purchase,2024-04-23,paid_search,mobile
4261,1771,activation,2024-03-31,email,desktop
6526,2703,purchase,2024-03-26,social,desktop
7731,3203,activation,2024-01-01,email,mobile
6945,2876,purchase,2024-04-07,social,desktop
4190,1742,activation,2024-02-11,email,desktop
7240,3002,signup,2024-03-18,organic,mobile
5165,2143,activation,2024-03-10,email,mobile
5733,2383,signup,2024-04-09,email,mobile
5514,2297,activation,2024-03-03,organic,desktop
1311,521,activation,2024-04-18,organic,desktop
826,323,activation,2024-04-20,organic,desktop
5776,2403,activation,2024-01-21,paid_search,mobile
6352,2632,signup,2024-04-15,email,mobile
1873,765,signup,2024-03-09,social,mobile
7792,3227,purchase,2024-01-17,social,mobile
9167,3789,activation,2024-02-12,organic,mobile
2395,990,signup,2024-02-20,paid_search,mobile
7580,3138,purchase,2024-01-15,organic,desktop
1462,594,activation,2024-01-02,email,mobile
7003,2900,activation,2024-02-13,paid_search,desktop
5474,2280,signup,2024-01-22,organic,mobile
6549,2717,activation,2024-01-09,referral,mobile
4369,1820,signup,2024-03-08,referral,desktop
905,357,activation,2024-03-30,paid_search,mobile
5253,2183,activation,2024-04-10,paid_search,mobile
3366,1389,signup,2024-01-24,organic,mobile
7051,2924,signup,2024-03-22,paid_search,mobile
6128,2539,activation,2024-03-08,referral,mobile
5819,2419,signup,2024-02-10,email,mobile
3154,1308,signup,2024-03-31,referral,mobile
3126,1295,activation,2024-01-29,referral,mobile
198,84,activation,2024-01-26,email,desktop
1298,515,purchase,2024-04-27,organic,desktop
3146,1305,signup,2024-02-08,social,desktop
2403,993,activation,2024-01-10,paid_search,desktop
1112,441,activation,2024-01-24,paid_search,mobile
3486,1439,signup,2024-04-07,email,desktop
6669,2762,signup,2024-02-08,paid_search,mobile
3456,1423,purchase,2024-01-08,referral,mobile
7502,3110,signup,2024-03-11,email,desktop
8655,3584,signup,2024-02-19,social,mobile
1557,635,purchase,2024-02-26,referral,mobile
9127,3771,signup,2024-03-10,organic,desktop
1254,496,purchase,2024-02-06,referral,desktop
3151,1307,activation,2024-04-01,organic,desktop
659,258,signup,2024-01-03,paid_search,mobile
1295,514,signup,2024-04-25,organic,mobile
7952,3292,purchase,2024-01-08,referral,mobile
1729,700,signup,2024-03-30,organic,mobile
8909,3687,purchase,2024-02-28,paid_search,desktop
410,165,signup,2024-02-27,organic,desktop
2350,969,activation,2024-04-04,organic,mobile
8891,3681,signup,2024-02-18,organic,mobile
5340,2217,activation,2024-01-24,organic,mobile
7500,3109,purchase,2024-01-29,paid_search,mobile
4943,2048,activation,2024-04-15,social,desktop
4950,2051,purchase,2024-02-16,social,desktop
9554,3950,signup,2024-02-22,paid_search,desktop
9579,3960,signup,2024-01-16,referral,mobile
549,220,signup,2024-02-12,social,mobile
2384,986,activation,2024-03-27,organic,mobile
976,391,signup,2024-04-21,paid_search,desktop
1836,744,signup,2024-01-03,social,mobile
9602,3969,signup,2024-01-20,social,mobile
1097,435,activation,2024-04-18,organic,desktop
6408,2657,activation,2024-03-27,paid_search,desktop
4002,1663,signup,2024-02-10,referral,mobile
3253,1346,signup,2024-04-01,social,mobile
2961,1221,activation,2024-01-30,social,desktop
3638,1503,purchase,2024-01-06,social,desktop
6980,2892,signup,2024-04-02,email,desktop
3487,1439,activation,2024-04-07,email,desktop
2203,902,purchase,2024-02-08,referral,mobile
5613,2340,signup,2024-03-05,referral,desktop
3619,1497,activation,2024-02-02,organic,mobile
193,83,activation,2024-02-04,referral,desktop
5734,2383,activation,2024-04-10,email,mobile
6032,2504,activation,2024-03-15,referral,mobile
6490,2690,activation,2024-02-10,social,mobile
9400,3882,activation,2024-01-06,organic,mobile
2636,1084,signup,2024-02-03,paid_search,mobile
1035,411,purchase,2024-04-12,referral,desktop
3692,1525,purchase,2024-01-31,email,mobile
3964,1644,activation,2024-04-26,organic,desktop
2998,1234,purchase,2024-02-02,organic,mobile
8229,3412,signup,2024-04-03,email,desktop
3165,1313,signup,2024-03-21,email,desktop
1964,803,signup,2024-01-17,social,mobile
4468,1860,purchase,2024-02-23,referral,mobile
1163,460,signup,2024-04-23,paid_search,mobile
1154,456,purchase,2024-04-10,social,desktop
7133,2958,purchase,2024-03-21,paid_search,mobile
6051,2512,signup,2024-01-06,referral,mobile
9639,3985,purchase,2024-03-27,email,desktop
8297,3441,activation,2024-03-26,referral,desktop
359,141,signup,2024-04-26,paid_search,mobile
1749,710,signup,2024-04-16,email,mobile
5237,2177,signup,2024-04-27,organic,mobile
1002,399,activation,2024-01-13,organic,mobile
2975,1225,signup,2024-01-03,organic,desktop
2614,1074,purchase,2024-03-23,referral,mobile
5031,2087,purchase,2024-01-30,email,mobile
3247,1343,purchase,2024-01-26,email,mobile
3664,1515,activation,2024-03-27,referral,desktop
1090,433,purchase,2024-03-13,social,mobile
4786,1985,signup,2024-02-11,social,mobile
3891,1611,signup,2024-04-06,email,desktop
6168,2557,signup,2024-03-18,paid_search,mobile
81,37,signup,2024-02-07,organic,mobile
4272,1775,purchase,2024-03-17,referral,mobile
8445,3500,activation,2024-01-03,referral,desktop
5095,2114,purchase,2024-03-21,email,mobile
5242,2178,purchase,2024-01-19,organic,desktop
2455,1015,signup,2024-04-13,social,desktop
3444,1419,purchase,2024-04-29,referral,mobile
5964,2473,purchase,2024-02-09,referral,mobile
7896,3270,signup,2024-01-02,organic,desktop
2661,1096,activation,2024-04-12,referral,desktop
2413,996,purchase,2024-02-26,paid_search,mobile
660,259,signup,2024-03-15,email,mobile
7177,2978,signup,2024-02-08,paid_search,desktop
5327,2213,signup,2024-01-08,email,mobile
4179,1737,activation,2024-03-23,paid_search,desktop
9672,3999,signup,2024-02-03,paid_search,mobile
5954,2470,signup,2024-04-18,organic,mobile
1435,578,activation,2024-03-21,social,mobile
2659,1095,purchase,2024-01-23,social,desktop
4518,1879,signup,2024-02-29,email,desktop
9,5,signup,2024-01-28,organic,desktop
973,388,activation,2024-03-21,organic,desktop
4043,1680,signup,2024-01-03,organic,desktop
9474,3918,purchase,2024-03-16,referral,mobile
1910,780,signup,2024-04-17,social,desktop
5192,2155,purchase,2024-01-21,paid_search,mobile
4467,1860,activation,2024-02-22,referral,mobile
1896,775,activation,2024-03-25,social,desktop
7551,3129,purchase,2024-03-18,referral,mobile
4648,1929,activation,2024-02-11,email,desktop
7743,3207,activation,2024-01-09,referral,mobile
9306,3845,signup,2024-03-28,referral,desktop
6843,2836,signup,2024-04-30,email,desktop
585,230,purchase,2024-03-17,social,mobile
6163,2554,activation,2024-02-06,social,mobile
5054,2097,activation,2024-02-03,organic,desktop
1108,439,purchase,2024-02-25,organic,mobile
6870,2848,signup,2024-04-02,social,mobile
1720,697,signup,2024-04-07,email,desktop
7018,2904,activation,2024-02-26,organic,desktop
9038,3733,activation,2024-01-07,paid_search,mobile
7750,3209,activation,2024-02-29,paid_search,desktop
6705,2780,signup,2024-02-04,email,mobile
7333,3043,signup,2024-03-15,paid_search,mobile
7835,3243,purchase,2024-04-13,referral,mobile
5449,2269,signup,2024-04-19,organic,mobile
7252,3010,activation,2024-04-02,social,mobile
1539,627,purchase,2024-04-27,social,desktop
8101,3358,signup,2024-02-12,organic,desktop
8462,3509,signup,2024-02-28,social,desktop
517,209,activation,2024-04-12,referral,desktop
5422,2253,signup,2024-04-30,referral,mobile
1320,524,activation,2024-03-28,referral,mobile
3613,1494,signup,2024-01-09,social,mobile
6779,2814,signup,2024-04-16,referral,desktop
1527,620,signup,2024-04-15,social,mobile
4177,1736,purchase,2024-02-01,referral,desktop
5229,2172,activation,2024-02-03,organic,mobile
9052,3737,activation,2024-03-15,paid_search,desktop
3762,1557,signup,2024-01-07,referral,desktop
9270,3832,activation,2024-03-10,paid_search,desktop
2294,941,signup,2024-02-22,organic,desktop
997,398,signup,2024-01-12,referral,desktop
3155,1308,activation,2024-04-02,referral,mobile
9488,3924,purchase,2024-04-19,referral,desktop
1403,562,signup,2024-02-07,social,mobile
5762,2398,signup,2024-03-23,referral,mobile
242,101,signup,2024-03-30,social,desktop
6991,2896,activation,2024-02-29,referral,desktop
5188,2154,activation,2024-02-24,organic,desktop
489,196,purchase,2024-04-03,referral,mobile
1041,412,purchase,2024-03-27,organic,mobile
5173,2147,signup,2024-01-25,social,desktop
7189,2983,activation,2024-03-09,referral,mobile
5951,2469,activation,2024-01-18,paid_search,desktop
3508,1447,activation,2024-01-30,organic,mobile
1781,721,purchase,2024-01-14,organic,mobile
403,162,signup,2024-01-10,email,desktop
3773,1561,signup,2024-01-20,social,mobile
3807,1577,signup,2024-03-20,paid_search,desktop
2215,907,activation,2024-01-04,social,desktop
3350,1383,signup,2024-02-01,social,desktop
2109,864,signup,2024-01-09,organic,mobile
6725,2789,signup,2024-04-13,organic,mobile
6355,2632,purchase,2024-04-23,email,mobile
3530,1457,activation,2024-04-21,email,mobile
1726,698,activation,2024-04-13,referral,desktop
7297,3029,purchase,2024-04-18,referral,mobile
3439,1418,signup,2024-01-02,paid_search,mobile
3952,1640,signup,2024-01-16,paid_search,mobile
6429,2666,activation,2024-03-12,paid_search,mobile
3976,1649,activation,2024-04-09,organic,mobile
8677,3593,activation,2024-04-25,email,desktop
2356,972,signup,2024-02-16,paid_search,desktop
216,90,activation,2024-03-01,referral,desktop
8883,3675,purchase,2024-03-20,organic,desktop
3806,1576,activation,2024-03-10,referral,mobile
4259,1770,purchase,2024-04-11,organic,mobile
7938,3285,activation,2024-03-14,referral,mobile
3372,1391,signup,2024-01-10,organic,mobile
2324,957,signup,2024-03-29,social,desktop
8843,3661,activation,2024-01-20,organic,desktop
2394,989,signup,2024-03-01,paid_search,mobile
4034,1676,activation,2024-03-21,organic,desktop
3599,1485,purchase,2024-01-28,email,desktop
7025,2910,signup,2024-02-11,organic,desktop
7293,3029,signup,2024-04-12,referral,mobile
8384,3476,signup,2024-01-29,social,mobile
592,232,signup,2024-04-18,referral,desktop
4381,1825,purchase,2024-04-15,organic,mobile
4827,2002,purchase,2024-01-12,referral,mobile
3454,1423,signup,2024-01-04,referral,mobile
1141,452,signup,2024-04-10,email,mobile
714,281,signup,2024-03-26,organic,mobile
9601,3968,purchase,2024-03-28,organic,mobile
3708,1532,activation,2024-02-01,paid_search,mobile
6804,2821,purchase,2024-02-08,email,desktop
5301,2204,activation,2024-04-17,paid_search,desktop
3471,1430,activation,2024-03-21,organic,mobile
9295,3842,activation,2024-02-03,social,mobile
9492,3925,activation,2024-04-12,organic,mobile
5416,2250,signup,2024-02-23,social,mobile
4596,1907,signup,2024-01-14,organic,mobile
3515,1450,signup,2024-04-24,organic,mobile
2465,1017,signup,2024-04-15,social,mobile
6251,2589,purchase,2024-02-06,paid_search,desktop
6916,2866,activation,2024-02-03,email,desktop
593,232,activation,2024-04-20,referral,desktop
619,241,purchase,2024-01-29,email,mobile
9636,3985,signup,2024-03-26,email,desktop
5099,2116,purchase,2024-02-13,organic,mobile
7652,3168,signup,2024-01-13,paid_search,mobile
8341,3460,activation,2024-04-20,referral,desktop
3570,1473,activation,2024-03-23,paid_search,mobile
8936,3699,signup,2024-04-16,paid_search,mobile
564,225,activation,2024-01-26,paid_search,mobile
3979,1651,signup,2024-01-06,email,desktop
342,135,activation,2024-02-29,social,desktop
8625,3573,signup,2024-04-20,paid_search,mobile
9244,3822,purchase,2024-01-09,organic,desktop
7727,3201,activation,2024-02-23,organic,desktop
6483,2687,signup,2024-01-30,social,desktop
7520,3116,signup,2024-04-22,social,mobile
7582,3139,activation,2024-01-06,referral,desktop
2648,1090,signup,2024-01-14,organic,mobile
462,187,activation,2024-04-14,paid_search,desktop
4572,1900,activation,2024-01-11,organic,mobile
7622,3156,purchase,2024-04-17,organic,mobile
960,383,signup,2024-03-21,organic,mobile
9212,3809,signup,2024-02-23,social,mobile
5382,2234,activation,2024-03-18,organic,mobile
7413,3076,purchase,2024-05-09,organic,desktop
1322,524,purchase,2024-04-04,referral,mobile
2734,1125,activation,2024-03-07,email,mobile
5538,2307,activation,2024-04-07,paid_search,mobile
3961,1643,signup,2024-02-15,email,mobile
2314,950,signup,2024-02-07,organic,mobile
565,225,purchase,2024-01-26,paid_search,mobile
938,373,signup,2024-04-08,social,desktop
4305,1788,purchase,2024-02-28,email,mobile
5119,2125,activation,2024-03-22,social,mobile
1088,433,activation,2024-03-11,social,mobile
5014,2080,signup,2024-03-03,organic,mobile
2158,886,signup,2024-01-13,organic,desktop
6943,2876,signup,2024-04-06,social,desktop
3403,1404,signup,2024-04-13,email,desktop
1887,771,purchase,2024-01-22,social,mobile
6317,2615,purchase,2024-02-24,paid_search,desktop
3464,1428,signup,2024-03-30,email,desktop
5492,2288,purchase,2024-04-19,social,desktop
8169,3389,activation,2024-01-12,referral,mobile
7876,3262,signup,2024-02-23,paid_search,desktop
2091,858,purchase,2024-03-07,referral,mobile
1125,447,signup,2024-03-04,referral,mobile
2511,1036,signup,2024-02-22,paid_search,desktop
4789,1987,signup,2024-01-16,referral,desktop
6210,2575,activation,2024-03-27,referral,desktop
1234,487,activation,2024-03-04,organic,mobile
361,142,signup,2024-04-21,organic,mobile
7368,3056,signup,2024-01-08,organic,desktop
9564,3952,purchase,2024-02-29,referral,mobile
687,269,activation,2024-01-30,social,mobile
2273,932,purchase,2024-04-02,paid_search,mobile
8834,3657,activation,2024-02-25,email,desktop
6333,2624,signup,2024-02-02,paid_search,mobile
6760,2805,activation,2024-01-12,social,mobile
9239,3821,purchase,2024-04-16,organic,desktop
1187,468,purchase,2024-04-13,organic,desktop
5918,2459,activation,2024-01-23,email,desktop
3732,1542,purchase,2024-01-17,referral,mobile
1140,451,activation,2024-03-05,referral,desktop
4233,1759,signup,2024-01-05,referral,mobile
5040,2091,purchase,2024-04-25,referral,mobile
6013,2497,activation,2024-04-17,email,desktop
7395,3070,signup,2024-01-04,email,desktop
6517,2700,signup,2024-03-31,email,mobile
4066,1689,signup,2024-01-14,paid_search,desktop
8752,3622,signup,2024-02-02,paid_search,desktop
6358,2633,purchase,2024-04-17,paid_search,mobile
9582,3961,signup,2024-02-24,email,desktop
4695,1950,signup,2024-04-06,paid_search,mobile
3292,1360,purchase,2024-04-09,referral,desktop
8086,3352,purchase,2024-04-27,organic,mobile
363,142,purchase,2024-04-22,organic,mobile
8446,3500,purchase,2024-01-06,referral,desktop
2256,926,signup,2024-01-21,social,desktop
1526,619,signup,2024-03-13,paid_search,desktop
3483,1437,purchase,2024-04-14,email,desktop
3316,1370,activation,2024-01-25,organic,mobile
5138,2131,signup,2024-03-02,social,mobile
703,277,signup,2024-04-22,email,mobile
7849,3250,purchase,2024-04-17,referral,desktop
1431,576,signup,2024-03-01,social,desktop
4686,1945,purchase,2024-01-15,organic,mobile
7504,3111,signup,2024-03-21,email,mobile
7249,3008,purchase,2024-02-25,paid_search,desktop
1667,679,activation,2024-04-22,paid_search,mobile
326,130,signup,2024-01-30,email,desktop
2808,1154,signup,2024-02-16,paid_search,mobile
6402,2653,activation,2024-04-03,organic,mobile
5676,2363,signup,2024-01-29,paid_search,desktop
8711,3606,signup,2024-03-31,social,mobile
8726,3612,activation,2024-05-02,paid_search,desktop
3223,1333,signup,2024-04-28,organic,mobile
8950,3704,activation,2024-04-01,referral,mobile
7666,3173,signup,2024-03-23,paid_search,desktop
2731,1124,purchase,2024-04-17,social,desktop
5072,2105,activation,2024-03-29,organic,desktop
2968,1223,signup,2024-01-25,paid_search,mobile
792,309,signup,2024-03-30,email,desktop
8810,3647,purchase,2024-03-08,email,mobile
6999,2899,purchase,2024-04-06,email,mobile
438,179,signup,2024-01-28,paid_search,desktop
5791,2407,purchase,2024-04-23,referral,desktop
8110,3362,activation,2024-01-17,paid_search,desktop
7882,3264,purchase,2024-04-20,paid_search,mobile
7360,3052,signup,2024-03-06,paid_search,desktop
9625,3979,purchase,2024-02-12,paid_search,mobile
6122,2538,signup,2024-01-23,paid_search,desktop
7650,3167,signup,2024-01-18,referral,mobile
7856,3253,purchase,2024-01-31,paid_search,mobile
4668,1939,activation,2024-04-17,email,desktop
4295,1784,signup,2024-03-15,organic,mobile
4580,1902,purchase,2024-02-07,referral,mobile
1570,641,signup,2024-04-09,organic,desktop
3663,1515,signup,2024-03-25,referral,desktop
6588,2731,signup,2024-03-12,email,desktop
3594,1483,activation,2024-03-22,social,desktop
8874,3673,signup,2024-01-20,organic,mobile
2143,880,purchase,2024-01-29,referral,desktop
5185,2153,signup,2024-03-11,paid_search,mobile
8595,3564,activation,2024-04-30,organic,mobile
